Year   Jan  Feb  Mar  Apr  May  Jun  Jul  Aug  Sep  Oct  Nov  Dec    J-D D-N    DJF  MAM  JJA  SON  Year
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1881 -0.4 8.6 39.2 42.8 46.4 -0.4 33.8 26.6 6.8 -5.8 1.4 21.2 17.6 17.6 3.2 42.8 21.2 -0.4 1881
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1882 62.6 59.0 42.8 5.0 8.6 -7.6 5.0 21.2 10.4 -7.6 5.0 -31.0 14.0 19.4 48.2 17.6 6.8 1.4 1882
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1883 -18.4 -32.8 12.2 1.4 3.2 19.4 23.0 8.6 -4.0 14.0 -7.6 14.0 3.2 -0.4 -27.4 5.0 17.6 1.4 1883
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1884 10.4 21.2 -31.0 -38.2 -27.4 -31.0 -20.2 -16.6 -14.8 -11.2 -25.6 -22.0 -16.6 -14.8 15.8 -31.0 -22.0 -18.4 1884
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1885 -70.6 -27.4 -14.8 -41.8 -47.2 -45.4 -27.4 -23.8 -16.6 -9.4 -9.4 14.0 -27.4 -29.2 -40.0 -34.6 -32.8 -11.2 1885
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1886 -45.4 -56.2 -43.6 -16.6 -9.4 -29.2 1.4 -22.0 -9.4 -16.6 -16.6 -11.2 -23.8 -20.2 -29.2 -23.8 -16.6 -14.8 1886
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1887 -95.8 -68.8 -31.0 -29.2 -22.0 -11.2 -13.0 -31.0 -13.0 -31.0 -14.8 -25.6 -32.8 -31.0 -59.8 -27.4 -18.4 -18.4 1887
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1888 -27.4 -32.8 -41.8 -4.0 -5.8 1.4 14.0 5.0 12.2 35.6 37.4 24.8 1.4 -2.2 -29.2 -16.6 6.8 28.4 1888
1889 17.6 62.6 44.6 50.0 32.0 14.0 19.4 -4.0 -9.4 -13.0 -27.4 -20.2 14.0 17.6 35.6 41.0 10.4 -16.6 1889
1889 17.6 62.6 44.6 50.0 32.0 14.0 19.4 -4.0 -9.4 -13.0 -27.4 -20.2 14.0 17.6 35.6 41.0 10.4 -16.6 1889
1889 17.6 62.6 44.6 50.0 32.0 14.0 19.4 -4.0 -9.4 -13.0 -27.4 -20.2 14.0 17.6 35.6 41.0 10.4 -16.6 1889
1889 17.6 62.6 44.6 50.0 32.0 14.0 19.4 -4.0 -9.4 -13.0 -27.4 -20.2 14.0 17.6 35.6 41.0 10.4 -16.6 1889
1889 17.6 62.6 44.6 50.0 32.0 14.0 19.4 -4.0 -9.4 -13.0 -27.4 -20.2 14.0 17.6 35.6 41.0 10.4 -16.6 1889
1889 17.6 62.6 44.6 50.0 32.0 14.0 19.4 -4.0 -9.4 -13.0 -27.4 -20.2 14.0 17.6 35.6 41.0 10.4 -16.6 1889
1889 17.6 62.6 44.6 50.0 32.0 14.0 19.4 -4.0 -9.4 -13.0 -27.4 -20.2 14.0 17.6 35.6 41.0 10.4 -16.6 1889
1889 17.6 62.6 44.6 50.0 32.0 14.0 19.4 -4.0 -9.4 -13.0 -27.4 -20.2 14.0 17.6 35.6 41.0 10.4 -16.6 1889
1889 17.6 62.6 44.6 50.0 32.0 14.0 19.4 -4.0 -9.4 -13.0 -27.4 -20.2 14.0 17.6 35.6 41.0 10.4 -16.6 1889
1889 17.6 62.6 44.6 50.0 32.0 14.0 19.4 -4.0 -9.4 -13.0 -27.4 -20.2 14.0 17.6 35.6 41.0 10.4 -16.6 1889
1889 17.6 62.6 44.6 50.0 32.0 14.0 19.4 -4.0 -9.4 -13.0 -27.4 -20.2 14.0 17.6 35.6 41.0 10.4 -16.6 1889
1889 17.6 62.6 44.6 50.0 32.0 14.0 19.4 -4.0 -9.4 -13.0 -27.4 -20.2 14.0 17.6 35.6 41.0 10.4 -16.6 1889
1889 17.6 62.6 44.6 50.0 32.0 14.0 19.4 -4.0 -9.4 -13.0 -27.4 -20.2 14.0 17.6 35.6 41.0 10.4 -16.6 1889
